,name,mapped_data
6514,"southern darfur Sudan, The Republic of",",,Southern Darfur,Sudan, The Republic of"
6515,"blue nile Sudan, The Republic of",",,Blue Nile,Sudan, The Republic of"
6516,"al qadarif Sudan, The Republic of",",,Al Qadarif,Sudan, The Republic of"
6517,"western darfur Sudan, The Republic of",",,Western Darfur,Sudan, The Republic of"
6518,"eastern darfur Sudan, The Republic of",",,Eastern Darfur,Sudan, The Republic of"
6519,vaesterbotten Sweden,",,Vaesterbotten,Sweden"
6520,norrbotten Sweden,",,Norrbotten,Sweden"
6521,uppsala Sweden,",,Uppsala,Sweden"
6522,gaevleborg Sweden,",,Gaevleborg,Sweden"
6523,skane Sweden,",,Skane,Sweden"
6524,joenkoeping Sweden,",,Joenkoeping,Sweden"
6525,kronoberg Sweden,",,Kronoberg,Sweden"
6526,vaestra goetaland Sweden,",,Vaestra Goetaland,Sweden"
6527,gotland Sweden,",,Gotland,Sweden"
6528,kalmar Sweden,",,Kalmar,Sweden"
6529,oerebro Sweden,",,OErebro,Sweden"
6530,soedermanland Sweden,",,Soedermanland,Sweden"
6531,oestergoetland Sweden,",,OEstergoetland,Sweden"
6532,dalarna Sweden,",,Dalarna,Sweden"
6533,vaesternorrland Sweden,",,Vaesternorrland,Sweden"
6534,halland Sweden,",,Halland,Sweden"
6535,stockholm Sweden,",,Stockholm,Sweden"
6536,vaestmanland Sweden,",,Vaestmanland,Sweden"
6537,jaemtland Sweden,",,Jaemtland,Sweden"
6538,vaermland Sweden,",,Vaermland,Sweden"
6539,blekinge Sweden,",,Blekinge,Sweden"
6540,ascension Saint Helena,",,Ascension,Saint Helena"
6541,tristan da cunha Saint Helena,",,Tristan da Cunha,Saint Helena"
6542,saint helena Saint Helena,",,Saint Helena,Saint Helena"
6543,zuzemberk Slovenia,",,Zuzemberk,Slovenia"
6544,zirovnica Slovenia,",,Zirovnica,Slovenia"
6545,ziri Slovenia,",,Ziri,Slovenia"
6546,duplek Slovenia,",,Duplek,Slovenia"
6547,medvode Slovenia,",,Medvode,Slovenia"
6548,jezersko Slovenia,",,Jezersko,Slovenia"
6549,gorje Slovenia,",,Gorje,Slovenia"
6550,kranj Slovenia,",,Kranj,Slovenia"
6551,slovenska bistrica Slovenia,",,Slovenska Bistrica,Slovenia"
6552,kungota Slovenia,",,Kungota,Slovenia"
6553,zetale Slovenia,",,Zetale,Slovenia"
6554,zelezniki Slovenia,",,Zelezniki,Slovenia"
6555,zavrc Slovenia,",,Zavrc,Slovenia"
6556,zalec Slovenia,",,Zalec,Slovenia"
6557,zagorje ob savi Slovenia,",,Zagorje ob Savi,Slovenia"
6558,vuzenica Slovenia,",,Vuzenica,Slovenia"
6559,sempeter-vrtojba Slovenia,",,Sempeter-Vrtojba,Slovenia"
6560,vrhnika Slovenia,",,Vrhnika,Slovenia"
6561,vransko Slovenia,",,Vransko,Slovenia"
6562,rence-vogrsko Slovenia,",,Rence-Vogrsko,Slovenia"
6563,vojnik Slovenia,",,Vojnik,Slovenia"
6564,vodice Slovenia,",,Vodice,Slovenia"
6565,brezovica Slovenia,",,Brezovica,Slovenia"
6566,sveti andraz v slovenskih goricah Slovenia,",,Sveti Andraz v Slovenskih Goricah,Slovenia"
6567,vitanje Slovenia,",,Vitanje,Slovenia"
6568,vipava Slovenia,",,Vipava,Slovenia"
6569,dobrepolje Slovenia,",,Dobrepolje,Slovenia"
6570,verzej Slovenia,",,Verzej,Slovenia"
6571,velike lasce Slovenia,",,Velike Lasce,Slovenia"
6572,velika polana Slovenia,",,Velika Polana,Slovenia"
6573,turnisce Slovenia,",,Turnisce,Slovenia"
6574,trzin Slovenia,",,Trzin,Slovenia"
6575,trzic Slovenia,",,Trzic,Slovenia"
6576,trnovska vas Slovenia,",,Trnovska Vas,Slovenia"
6577,celje Slovenia,",,Celje,Slovenia"
6578,trebnje Slovenia,",,Trebnje,Slovenia"
6579,trbovlje Slovenia,",,Trbovlje,Slovenia"
6580,sostanj Slovenia,",,Sostanj,Slovenia"
6581,sveti tomaz Slovenia,",,Sveti Tomaz,Slovenia"
6582,tolmin Slovenia,",,Tolmin,Slovenia"
6583,velenje Slovenia,",,Velenje,Slovenia"
6584,tisina Slovenia,",,Tisina,Slovenia"
6585,tabor Slovenia,",,Tabor,Slovenia"
6586,skofja loka Slovenia,",,Skofja Loka,Slovenia"
6587,koper-capodistria Slovenia,",,Koper-Capodistria,Slovenia"
6588,sveta ana Slovenia,",,Sveta Ana,Slovenia"
6589,store Slovenia,",,Store,Slovenia"
6590,starse Slovenia,",,Starse,Slovenia"
6591,sredisce ob dravi Slovenia,",,Sredisce ob Dravi,Slovenia"
6592,hoce-slivnica Slovenia,",,Hoce-Slivnica,Slovenia"
6593,idrija Slovenia,",,Idrija,Slovenia"
6594,hajdina Slovenia,",,Hajdina,Slovenia"
6595,solcava Slovenia,",,Solcava,Slovenia"
6596,sodrazica Slovenia,",,Sodrazica,Slovenia"
6597,slovenj gradec Slovenia,",,Slovenj Gradec,Slovenia"
6598,smartno pri litiji Slovenia,",,Smartno pri Litiji,Slovenia"
6599,smartno ob paki Slovenia,",,Smartno ob Paki,Slovenia"
6600,smarje pri jelsah Slovenia,",,Smarje pri Jelsah,Slovenia"
6601,grosuplje Slovenia,",,Grosuplje,Slovenia"
6602,kamnik Slovenia,",,Kamnik,Slovenia"
6603,slovenska konjice Slovenia,",,Slovenska Konjice,Slovenia"
6604,skofljica Slovenia,",,Skofljica,Slovenia"
6605,skocjan Slovenia,",,Skocjan,Slovenia"
6606,sezana Slovenia,",,Sezana,Slovenia"
6607,sevnica Slovenia,",,Sevnica,Slovenia"
6608,ivancna gorica Slovenia,",,Ivancna Gorica,Slovenia"
6609,sentrupert Slovenia,",,Sentrupert,Slovenia"
6610,sentjur pri celju Slovenia,",,Sentjur pri Celju,Slovenia"
6611,sentjernej Slovenia,",,Sentjernej,Slovenia"
6612,sentilj Slovenia,",,Sentilj,Slovenia"
6613,krsko Slovenia,",,Krsko,Slovenia"
6614,sencur Slovenia,",,Sencur,Slovenia"
6615,nova gorica Slovenia,",,Nova Gorica,Slovenia"
6616,semic Slovenia,",,Semic,Slovenia"
6617,salovci Slovenia,",,Salovci,Slovenia"
6618,ruse Slovenia,",,Ruse,Slovenia"
6619,rogatec Slovenia,",,Rogatec,Slovenia"
6620,rogasovci Slovenia,",,Rogasovci,Slovenia"
6621,rogaska slatina Slovenia,",,Rogaska Slatina,Slovenia"
6622,ribnica na pohorju Slovenia,",,Ribnica na Pohorju,Slovenia"
6623,ribnica Slovenia,",,Ribnica,Slovenia"
6624,recica ob savinji Slovenia,",,Recica ob Savinji,Slovenia"
6625,maribor Slovenia,",,Maribor,Slovenia"
6626,ravne na koroskem Slovenia,",,Ravne na Koroskem,Slovenia"
6627,murska sobota Slovenia,",,Murska Sobota,Slovenia"
6628,cerknica Slovenia,",,Cerknica,Slovenia"
6629,radovljica Slovenia,",,Radovljica,Slovenia"
6630,domzale Slovenia,",,Domzale,Slovenia"
6631,radlje ob dravi Slovenia,",,Radlje ob Dravi,Slovenia"
6632,radenci Slovenia,",,Radenci,Slovenia"
6633,radece Slovenia,",,Radece,Slovenia"
6634,race-fram Slovenia,",,Race-Fram,Slovenia"
6635,puconci Slovenia,",,Puconci,Slovenia"
6636,ptuj Slovenia,",,Ptuj,Slovenia"
6637,prevalje Slovenia,",,Prevalje,Slovenia"
6638,menges Slovenia,",,Menges,Slovenia"
6639,preddvor Slovenia,",,Preddvor,Slovenia"
6640,prebold Slovenia,",,Prebold,Slovenia"
6641,postojna Slovenia,",,Postojna,Slovenia"
6642,piran-pirano Slovenia,",,Piran-Pirano,Slovenia"
6643,polzela Slovenia,",,Polzela,Slovenia"
6644,poljcane Slovenia,",,Poljcane,Slovenia"
6645,podvelka Slovenia,",,Podvelka,Slovenia"
6646,podlehnik Slovenia,",,Podlehnik,Slovenia"
6647,podcetrtek Slovenia,",,Podcetrtek,Slovenia"
6648,pivka Slovenia,",,Pivka,Slovenia"
6649,pesnica Slovenia,",,Pesnica,Slovenia"
6650,osilnica Slovenia,",,Osilnica,Slovenia"
6651,ormoz Slovenia,",,Ormoz,Slovenia"
6652,oplotnica Slovenia,",,Oplotnica,Slovenia"
6653,odranci Slovenia,",,Odranci,Slovenia"
6654,novo mesto Slovenia,",,Novo Mesto,Slovenia"
6655,bloke Slovenia,",,Bloke,Slovenia"
6656,naklo Slovenia,",,Naklo,Slovenia"
6657,muta Slovenia,",,Muta,Slovenia"
6658,mozirje Slovenia,",,Mozirje,Slovenia"
6659,komenda Slovenia,",,Komenda,Slovenia"
6660,moravske toplice Slovenia,",,Moravske Toplice,Slovenia"
6661,moravce Slovenia,",,Moravce,Slovenia"
6662,mokronog-trebelno Slovenia,",,Mokronog-Trebelno,Slovenia"
6663,kranjska gora Slovenia,",,Kranjska Gora,Slovenia"
6664,mislinja Slovenia,",,Mislinja,Slovenia"
6665,mirna pec Slovenia,",,Mirna Pec,Slovenia"
6666,miren-kostanjevica Slovenia,",,Miren-Kostanjevica,Slovenia"
6667,miklavz na dravskem polju Slovenia,",,Miklavz na Dravskem Polju,Slovenia"
6668,mezica Slovenia,",,Mezica,Slovenia"
6669,metlika Slovenia,",,Metlika,Slovenia"
6670,markovci Slovenia,",,Markovci,Slovenia"
6671,makole Slovenia,",,Makole,Slovenia"
6672,majsperk Slovenia,",,Majsperk,Slovenia"
6673,lukovica Slovenia,",,Lukovica,Slovenia"
6674,luce Slovenia,",,Luce,Slovenia"
6675,lovrenc na pohorju Slovenia,",,Lovrenc na Pohorju,Slovenia"
6676,ajdovscina Slovenia,",,Ajdovscina,Slovenia"
6677,log-dragomer Slovenia,",,Log-Dragomer,Slovenia"
6678,ljutomer Slovenia,",,Ljutomer,Slovenia"
6679,ljubno Slovenia,",,Ljubno,Slovenia"
6680,ljubljana Slovenia,",,Ljubljana,Slovenia"
6681,litija Slovenia,",,Litija,Slovenia"
6682,beltinci Slovenia,",,Beltinci,Slovenia"
6683,lendava-lendva Slovenia,",,Lendava-Lendva,Slovenia"
6684,lenart Slovenia,",,Lenart,Slovenia"
6685,lasko Slovenia,",,Lasko,Slovenia"
6686,kuzma Slovenia,",,Kuzma,Slovenia"
6687,krizevci Slovenia,",,Krizevci,Slovenia"
6688,kozje Slovenia,",,Kozje,Slovenia"
6689,hrpelje-kozina Slovenia,",,Hrpelje-Kozina,Slovenia"
6690,kostanjevica na krki Slovenia,",,Kostanjevica na Krki,Slovenia"
6691,komen Slovenia,",,Komen,Slovenia"
6692,kocevje Slovenia,",,Kocevje,Slovenia"
6693,kobilje Slovenia,",,Kobilje,Slovenia"
6694,kobarid Slovenia,",,Kobarid,Slovenia"
6695,kidricevo Slovenia,",,Kidricevo,Slovenia"
6696,kanal Slovenia,",,Kanal,Slovenia"
6697,jursinci Slovenia,",,Jursinci,Slovenia"
6698,sveti jurij v slovenskih goricah Slovenia,",,Sveti Jurij v Slovenskih Goricah,Slovenia"
6699,sveti jurij Slovenia,",,Sveti Jurij,Slovenia"
6700,jesenice Slovenia,",,Jesenice,Slovenia"
6701,izola-isola Slovenia,",,Izola-Isola,Slovenia"
6702,ilirska bistrica Slovenia,",,Ilirska Bistrica,Slovenia"
6703,ig Slovenia,",,Ig,Slovenia"
6704,loski potok Slovenia,",,Loski Potok,Slovenia"
6705,hrastnik Slovenia,",,Hrastnik,Slovenia"
6706,horjul Slovenia,",,Horjul,Slovenia"
6707,hodos-hodos Slovenia,",,Hodos-Hodos,Slovenia"
6708,sveta trojica v slovenskih goricah Slovenia,",,Sveta Trojica v Slovenskih Goricah,Slovenia"
6709,grad Slovenia,",,Grad,Slovenia"
6710,gornji petrovci Slovenia,",,Gornji Petrovci,Slovenia"
6711,gornji grad Slovenia,",,Gornji Grad,Slovenia"
6712,gornja radgona Slovenia,",,Gornja Radgona,Slovenia"
6713,gorisnica Slovenia,",,Gorisnica,Slovenia"
6714,gorenja vas-poljane Slovenia,",,Gorenja Vas-Poljane,Slovenia"
6715,straza Slovenia,",,Straza,Slovenia"
6716,dravograd Slovenia,",,Dravograd,Slovenia"
6717,dornava Slovenia,",,Dornava,Slovenia"
6718,dol pri ljubljani Slovenia,",,Dol pri Ljubljani,Slovenia"
6719,dolenjske toplice Slovenia,",,Dolenjske Toplice,Slovenia"
6720,brda Slovenia,",,Brda,Slovenia"
6721,dobrovnik-dobronak Slovenia,",,Dobrovnik-Dobronak,Slovenia"
6722,dobrova-horjul-polhov gradec Slovenia,",,Dobrova-Horjul-Polhov Gradec,Slovenia"
6723,dobrna Slovenia,",,Dobrna,Slovenia"
6724,dobje Slovenia,",,Dobje,Slovenia"
6725,divaca Slovenia,",,Divaca,Slovenia"
6726,destrnik Slovenia,",,Destrnik,Slovenia"
6727,crnomelj Slovenia,",,Crnomelj,Slovenia"
6728,crna na koroskem Slovenia,",,Crna na Koroskem,Slovenia"
6729,crensovci Slovenia,",,Crensovci,Slovenia"
6730,cerkvenjak Slovenia,",,Cerkvenjak,Slovenia"
6731,cerklje na gorenjskem Slovenia,",,Cerklje na Gorenjskem,Slovenia"
6732,cankova Slovenia,",,Cankova,Slovenia"
6733,brezice Slovenia,",,Brezice,Slovenia"
6734,braslovce Slovenia,",,Braslovce,Slovenia"
6735,bovec Slovenia,",,Bovec,Slovenia"
6736,borovnica Slovenia,",,Borovnica,Slovenia"
6737,bohinj Slovenia,",,Bohinj,Slovenia"
6738,bled Slovenia,",,Bled,Slovenia"
6739,bistrica ob sotli Slovenia,",,Bistrica ob Sotli,Slovenia"
6740,benedikt Slovenia,",,Benedikt,Slovenia"
6741,apace Slovenia,",,Apace,Slovenia"
6742,razkrizje Slovenia,",,Razkrizje,Slovenia"
6743,cerkno Slovenia,",,Cerkno,Slovenia"
6744,loska dolina Slovenia,",,Loska Dolina,Slovenia"
6745,logatec Slovenia,",,Logatec,Slovenia"
6746,videm Slovenia,",,Videm,Slovenia"
6747,zrece Slovenia,",,Zrece,Slovenia"
6748,selnica ob dravi Slovenia,",,Selnica ob Dravi,Slovenia"
6749,nazarje Slovenia,",,Nazarje,Slovenia"
6750,kostel Slovenia,",,Kostel,Slovenia"
6751,svalbard  ,",,Svalbard, "
6752,jan mayen  ,",,Jan Mayen, "
6753,presovsky Slovakia,",,Presovsky,Slovakia"
6754,kosicky Slovakia,",,Kosicky,Slovakia"
6755,banskobystricky Slovakia,",,Banskobystricky,Slovakia"
6756,nitriansky Slovakia,",,Nitriansky,Slovakia"
6757,zilinsky Slovakia,",,Zilinsky,Slovakia"
6758,trnavsky Slovakia,",,Trnavsky,Slovakia"
6759,trenciansky Slovakia,",,Trenciansky,Slovakia"
6760,bratislavsky Slovakia,",,Bratislavsky,Slovakia"
6761,southern province Sierra Leone,",,Southern Province,Sierra Leone"
6762,northern province Sierra Leone,",,Northern Province,Sierra Leone"
6763,eastern province Sierra Leone,",,Eastern Province,Sierra Leone"
6764,western area Sierra Leone,",,Western Area,Sierra Leone"
6765,serravalle San Marino,",,Serravalle,San Marino"
6766,san marino San Marino,",,San Marino,San Marino"
6767,chiesanuova San Marino,",,Chiesanuova,San Marino"
6768,montegiardino San Marino,",,Montegiardino,San Marino"
6769,fiorentino San Marino,",,Fiorentino,San Marino"
6770,faetano San Marino,",,Faetano,San Marino"
6771,domagnano San Marino,",,Domagnano,San Marino"
6772,borgo maggiore San Marino,",,Borgo Maggiore,San Marino"
6773,acquaviva San Marino,",,Acquaviva,San Marino"
6774,ziguinchor Senegal,",,Ziguinchor,Senegal"
6775,kolda Senegal,",,Kolda,Senegal"
6776,diourbel Senegal,",,Diourbel,Senegal"
6777,thies Senegal,",,Thies,Senegal"
6778,tambacounda Senegal,",,Tambacounda,Senegal"
6779,fatick Senegal,",,Fatick,Senegal"
6780,matam Senegal,",,Matam,Senegal"
6781,sedhiou Senegal,",,Sedhiou,Senegal"
6782,saint-louis Senegal,",,Saint-Louis,Senegal"
6783,dakar Senegal,",,Dakar,Senegal"
6784,kaolack Senegal,",,Kaolack,Senegal"
6785,louga Senegal,",,Louga,Senegal"
6786,kaffrine Senegal,",,Kaffrine,Senegal"
6787,kedougou Senegal,",,Kedougou,Senegal"
6788,bakool Somalia,",,Bakool,Somalia"
6789,mudug Somalia,",,Mudug,Somalia"
6790,lower shabeelle Somalia,",,Lower Shabeelle,Somalia"
6791,middle juba Somalia,",,Middle Juba,Somalia"
6792,bari Somalia,",,Bari,Somalia"
6793,togdheer Somalia,",,Togdheer,Somalia"
6794,banaadir Somalia,",,Banaadir,Somalia"
6795,middle shabele Somalia,",,Middle Shabele,Somalia"
6796,gedo Somalia,",,Gedo,Somalia"
6797,awdal Somalia,",,Awdal,Somalia"
6798,sanaag Somalia,",,Sanaag,Somalia"
6799,lower juba Somalia,",,Lower Juba,Somalia"
6800,hiiraan Somalia,",,Hiiraan,Somalia"
6801,woqooyi galbeed Somalia,",,Woqooyi Galbeed,Somalia"
6802,nugaal Somalia,",,Nugaal,Somalia"
6803,galguduud Somalia,",,Galguduud,Somalia"
6804,bay Somalia,",,Bay,Somalia"
6805,sool Somalia,",,Sool,Somalia"
6806,nickerie Suriname,",,Nickerie,Suriname"
6807,coronie Suriname,",,Coronie,Suriname"
6808,paramaribo Suriname,",,Paramaribo,Suriname"
6809,para Suriname,",,Para,Suriname"
6810,commewijne Suriname,",,Commewijne,Suriname"
6811,marowijne Suriname,",,Marowijne,Suriname"
6812,wanica Suriname,",,Wanica,Suriname"
6813,saramacca Suriname,",,Saramacca,Suriname"
6814,brokopondo Suriname,",,Brokopondo,Suriname"
6815,"central equatoria South Sudan, The Republic of",",,Central Equatoria,South Sudan, The Republic of"
6816,"western equatoria South Sudan, The Republic of",",,Western Equatoria,South Sudan, The Republic of"
6817,"western bahr al ghazal South Sudan, The Republic of",",,Western Bahr al Ghazal,South Sudan, The Republic of"
6818,"northern bahr al ghazal South Sudan, The Republic of",",,Northern Bahr al Ghazal,South Sudan, The Republic of"
6819,"eastern equatoria South Sudan, The Republic of",",,Eastern Equatoria,South Sudan, The Republic of"
6820,"warrap South Sudan, The Republic of",",,Warrap,South Sudan, The Republic of"
6821,"lakes South Sudan, The Republic of",",,Lakes,South Sudan, The Republic of"
6822,"upper nile South Sudan, The Republic of",",,Upper Nile,South Sudan, The Republic of"
6823,"unity South Sudan, The Republic of",",,Unity,South Sudan, The Republic of"
6824,"jonglei South Sudan, The Republic of",",,Jonglei,South Sudan, The Republic of"
6825,sao tome island Sao Tome and Principe,",,Sao Tome Island,Sao Tome and Principe"
6826,principe Sao Tome and Principe,",,Principe,Sao Tome and Principe"
6827,la libertad El Salvador,",,La Libertad,El Salvador"
6828,la paz El Salvador,",,La Paz,El Salvador"
6829,cabanas El Salvador,",,Cabanas,El Salvador"
6830,usulutan El Salvador,",,Usulutan,El Salvador"
6831,san salvador El Salvador,",,San Salvador,El Salvador"
6832,santa ana El Salvador,",,Santa Ana,El Salvador"
6833,cuscatlan El Salvador,",,Cuscatlan,El Salvador"
6834,ahuachapan El Salvador,",,Ahuachapan,El Salvador"
6835,sonsonate El Salvador,",,Sonsonate,El Salvador"
6836,morazan El Salvador,",,Morazan,El Salvador"
6837,san miguel El Salvador,",,San Miguel,El Salvador"
6838,san vicente El Salvador,",,San Vicente,El Salvador"
6839,la union El Salvador,",,La Union,El Salvador"
6840,chalatenango El Salvador,",,Chalatenango,El Salvador"
6841,hama Syrian Arab Republic,",,Hama,Syrian Arab Republic"
6842,ar-raqqah Syrian Arab Republic,",,Ar-Raqqah,Syrian Arab Republic"
6843,as-suwayda Syrian Arab Republic,",,As-Suwayda,Syrian Arab Republic"
6844,aleppo Syrian Arab Republic,",,Aleppo,Syrian Arab Republic"
6845,deir ez-zor Syrian Arab Republic,",,Deir ez-Zor,Syrian Arab Republic"
6846,rif-dimashq Syrian Arab Republic,",,Rif-dimashq,Syrian Arab Republic"
6847,daraa Syrian Arab Republic,",,Daraa,Syrian Arab Republic"
6848,tartus Syrian Arab Republic,",,Tartus,Syrian Arab Republic"
6849,al-hasakah Syrian Arab Republic,",,Al-Hasakah,Syrian Arab Republic"
6850,homs Syrian Arab Republic,",,Homs,Syrian Arab Republic"
6851,idlib Syrian Arab Republic,",,Idlib,Syrian Arab Republic"
6852,latakia Syrian Arab Republic,",,Latakia,Syrian Arab Republic"
6853,quneitra Syrian Arab Republic,",,Quneitra,Syrian Arab Republic"
6854,dimashq Syrian Arab Republic,",,Dimashq,Syrian Arab Republic"
6855,lubombo Swaziland,",,Lubombo,Swaziland"
6856,hhohho Swaziland,",,Hhohho,Swaziland"
6857,manzini Swaziland,",,Manzini,Swaziland"
6858,shiselweni Swaziland,",,Shiselweni,Swaziland"
6859,biltine Chad,",,Biltine,Chad"
6860,ouaddai Chad,",,Ouaddai,Chad"
6861,sila Chad,",,Sila,Chad"
6862,ennedi-ouest Chad,",,Ennedi-Ouest,Chad"
6863,salamat Chad,",,Salamat,Chad"
6864,moyen-chari Chad,",,Moyen-Chari,Chad"
6865,mayo-kebbi ouest Chad,",,Mayo-Kebbi Ouest,Chad"
6866,batha Chad,",,Batha,Chad"
6867,chari-baguirmi Chad,",,Chari-Baguirmi,Chad"
6868,barh el gazel Chad,",,Barh el Gazel,Chad"
6869,logone occidental Chad,",,Logone Occidental,Chad"
6870,guera Chad,",,Guera,Chad"
6871,mandoul Chad,",,Mandoul,Chad"
6872,hadjer-lamis Chad,",,Hadjer-Lamis,Chad"
6873,kanem Chad,",,Kanem,Chad"
6874,tandjile Chad,",,Tandjile,Chad"
6875,mayo-kebbi est Chad,",,Mayo-Kebbi Est,Chad"
6876,borkou Chad,",,Borkou,Chad"
6877,logone oriental Chad,",,Logone Oriental,Chad"
6878,lac Chad,",,Lac,Chad"
6879,tibesti Chad,",,Tibesti,Chad"
6880,ennedi-est Chad,",,Ennedi-Est,Chad"
6881,kerguelen  ,",,Kerguelen, "
6882,maritime Togo,",,Maritime,Togo"
6883,centrale Togo,",,Centrale,Togo"
6884,plateaux Togo,",,Plateaux,Togo"
6885,kara Togo,",,Kara,Togo"
6886,savanes Togo,",,Savanes,Togo"
6887,surat thani Thailand,",,Surat Thani,Thailand"
6888,kamphaeng phet Thailand,",,Kamphaeng Phet,Thailand"
6889,nakhon si thammarat Thailand,",,Nakhon Si Thammarat,Thailand"
6890,phuket Thailand,",,Phuket,Thailand"
6891,prachuap khiri khan Thailand,",,Prachuap Khiri Khan,Thailand"
6892,krabi Thailand,",,Krabi,Thailand"
6893,mae hong son Thailand,",,Mae Hong Son,Thailand"
6894,chiang mai Thailand,",,Chiang Mai,Thailand"
6895,phetchaburi Thailand,",,Phetchaburi,Thailand"
6896,phayao Thailand,",,Phayao,Thailand"
6897,trang Thailand,",,Trang,Thailand"
6898,chiang rai Thailand,",,Chiang Rai,Thailand"
6899,ratchaburi Thailand,",,Ratchaburi,Thailand"
6900,lampang Thailand,",,Lampang,Thailand"
6901,suphan buri Thailand,",,Suphan Buri,Thailand"
6902,tak Thailand,",,Tak,Thailand"
6903,chumphon Thailand,",,Chumphon,Thailand"
6904,sukhothai Thailand,",,Sukhothai,Thailand"
6905,kanchanaburi Thailand,",,Kanchanaburi,Thailand"
6906,uthai thani Thailand,",,Uthai Thani,Thailand"
6907,phangnga Thailand,",,Phangnga,Thailand"
6908,satun Thailand,",,Satun,Thailand"
